0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.571131879543096,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76728060782709,49.60770254343201,100.0
0.0,0.0,0.0,0.0,0.0,0.0,9.463884833587663,24.446302489130623,59.42913615960506,100.0
0.0,0.0,0.0,0.0,0.0,4.312799438442312,11.978742703696783,33.56071844775231,61.97566475780819,100.0
0.0,0.0,0.0,0.0,1.96539151979274,5.8408650338696395,18.320436217011263,36.674580475674695,66.35477206089007,100.0
0.0,0.0,0.0,0.895651161434106,2.835837504415381,9.761849729683819,20.997545660617437,41.835988439597145,68.16168400679518,100.0
0.0,0.0,0.40815837195779586,1.3716576665451914,5.107934792516858,11.725821374783678,25.37362609079919,44.33659164428003,70.67384753114936,100.0
0.0,0.18600238996228322,0.6612335161904022,2.6352439088120523,6.4211168380985075,14.929434638538208,27.79580504565034,47.6971392172889,72.03592153426722,100.0
0.0,0.3178071987995231,1.3442441922618467,3.4609301748716055,8.573188418270473,16.915448539304766,31.00171766046075,49.71933456368802,73.68801002324011,100.0
0.0,0.6407378170630433,1.84108299692161,4.82604636038282,10.04513683363943,19.533058455923047,33.11227526602875,52.112301383462835,74.75588497222935,100.0
0.0,0.8957572263702245,2.6543537029174775,5.8441633719443065,11.990491506277543,21.397507981546852,35.58259942440991,53.772711763830685,75.9409765838669,100.0
0.0,1.288962838976859,3.306573754339764,7.191482300812133,13.476424090306406,23.574930826332437,37.40773277898349,55.58560087714126,76.80261667721801,100.0
0.0,1.621016014804498,4.157522420396242,8.28520461514252,15.21430880140242,25.276691424272094,39.38782860240573,56.97057488439686,77.70509257268965,100.0
0.0,2.0382153481346985,4.882639237707216,9.561844325397717,16.642179249903148,27.121754702130445,40.969880165466854,58.40687278850432,78.4161798384922,100.0
0.0,2.405613705777468,5.718769797202623,10.656066369931706,18.191251633694158,28.65684107012134,42.60536755179584,59.5791055883664,79.13370328500365,100.0
0.0,2.819191043203727,6.458908997846682,11.839953651406258,19.526669983822835,30.244054904292454,43.9839906991127,60.75523254768132,79.73145937452274,100.0
0.0,3.1931144441228394,7.252451284263669,12.890674332887457,20.907779962916372,31.621465549369063,45.36539117853894,61.76006916005414,80.3203813999966,100.0
0.0,3.587861794582336,7.971967600559355,13.974758051319068,22.136641971095578,33.002380235502436,46.57336902882631,62.74697320399059,80.83046197747608,100.0
0.0,3.950719203097971,8.70962051474719,14.958681383487315,23.368819000317828,34.235193521707245,47.759410316802075,63.61732923303863,81.32538691303218,100.0
0.0,4.319016937612733,9.388703091724702,15.943508518377726,24.488153959368372,35.44640232940779,48.822904788103266,64.46045840902488,81.76585715223328,100.0
0.0,4.661105396242733,10.065488753982898,16.850301135503443,25.588060133213702,36.548428089331686,49.85329139510528,65.22051430924871,82.18909635294503,100.0
0.0,4.999825576308307,10.694565884913345,17.740281013504333,26.600928192816227,37.616841157033,50.793132012065925,65.95027179004236,82.57295184166148,100.0
0.0,5.316506085413624,11.310220401788563,18.567366091862453,27.5831072060099,38.60134981475332,51.695827287075026,66.61813508089189,82.93951149237157,100.0
0.0,5.6251175414441255,11.885980379304435,19.36877793179462,28.495669803002052,39.547513542563635,52.52879025341786,67.2557064857323,83.27633324044517,100.0
0.0,5.914833868891937,12.442829859590335,20.118010322001332,29.37289215754745,40.42677798643879,53.32429794188392,67.84526501403401,83.59671652821764,100.0
0.0,6.194258788055764,12.965614808096124,20.83789811805569,30.19271863987305,41.26694292562688,54.06412116843218,68.40601070187037,83.89376372924796,100.0
0.0,6.457248528716657,13.467319835283085,21.513507106034705,30.976270396678366,42.05211254561861,54.768063587844686,68.92819366585303,84.175613543739,100.0
0.0,6.70917612587073,13.939489607746918,22.15905683223369,31.71136869051373,42.79952873234601,55.42619232081774,69.42368393446809,84.43854374407117,100.0
0.0,6.9466643176495415,14.390303735415303,22.766403646917155,32.41127209170989,43.50064221255652,56.05089416801363,69.88731013674624,84.68763393147518,100.0
0.0,7.173141495931995,14.815236536740416,23.344595828469288,33.06954785550662,44.16638260001115,56.63701366669063,70.32657384332826,84.92097739134572,100.0
0.0,7.386848934321423,15.219572898647415,23.889440970618942,33.694730337916255,44.79243713374581,57.1924934589078,70.73892120940306,85.14182378258192,100.0
0.0,7.5900392322627575,15.601068943964385,24.406865306500272,34.28369958870688,45.3859325552905,57.71490789297582,71.12922648036329,85.34929713541098,100.0
0.0,7.781889358848166,15.963253102550693,24.89494940935333,34.84212763921452,45.94497293904749,58.209511096643304,71.49641681773888,85.54554110753685,100.0
0.0,7.96393435759514,16.3051881444162,25.357716015723263,35.36877820375981,46.47436952329383,58.67541556729945,71.84376844689261,85.73025667387081,100.0
0.0,8.135883092294822,16.62932379548233,25.794530953310733,35.86756751773454,46.97358064046347,59.116228241024885,72.17103085312307,85.90491036053999,100.0
0.0,8.29882614270007,16.935455372449262,26.208239089431597,36.338306627404535,47.44598670546532,59.53190760427817,72.48049388065228,86.06951790617562,100.0
